date,tavg,tmin,tmax,prcp,pres,city,year,month
2024-01-01,25.1,19.2,31.9,1.0,1013.7,Solapur,2024,1
2024-02-01,28.2,21.7,34.9,0.0,1013.3,Solapur,2024,2
2024-03-01,31.7,24.9,38.0,0.0,1010.7,Solapur,2024,3
2024-04-01,33.7,27.1,40.3,36.6,1007.2,Solapur,2024,4
2024-05-01,32.9,26.3,40.1,45.9,1004.8,Solapur,2024,5
2024-06-01,27.4,23.9,32.8,368.3,1005.0,Solapur,2024,6
2024-07-01,26.7,23.0,30.3,212.4,1003.6,Solapur,2024,7
2024-08-01,26.7,23.0,32.41121172919362,0.0,1008.9854796888507,Solapur,2024,8
2024-09-01,26.4,22.1,32.41121172919362,218.2,1007.1,Solapur,2024,9
2024-10-01,26.6,22.0,32.9,112.3,1009.8,Solapur,2024,10
2024-11-01,24.8,19.1,31.8,5.8,1012.5,Solapur,2024,11
2024-12-01,24.4,19.0,31.2,0.0,1012.4,Solapur,2024,12
2025-01-01,24.3,17.9,32.2,0.0,1013.1,Solapur,2025,1
2025-02-01,27.7,20.5,35.3,0.0,1012.6,Solapur,2025,2
2025-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2025,3
2025-04-01,33.1,26.1,40.5,6.3,1007.0,Solapur,2025,4
2025-05-01,29.3,24.4,35.5,222.7,1004.8,Solapur,2025,5
2025-06-01,27.5,23.8,32.8,82.9,1004.6,Solapur,2025,6
2025-07-01,26.9,23.3,31.7,200.6,1004.6,Solapur,2025,7
2025-08-01,25.7,22.3,30.3,355.4,1006.7,Solapur,2025,8
2025-09-01,24.9,21.7,29.8,321.4,1008.0,Solapur,2025,9
2025-10-01,25.8,21.4,32.3,119.5,1010.3,Solapur,2025,10
2025-11-01,25.0,18.8,32.5,6.0,1014.1,Solapur,2025,11
2025-12-01,23.2,16.0,32.0,0.0,1015.0,Solapur,2025,12
2020-01-01,24.9,19.2,29.9,0.0,1013.4,Thane,2020,1
2020-02-01,27.3,21.0,32.6,0.0,1012.7,Thane,2020,2
2020-03-01,27.7,22.6,31.9,0.0,1011.2,Thane,2020,3
2020-04-01,30.2,26.4,33.9,0.0,1009.6,Thane,2020,4
2020-05-01,31.1,28.6,34.0,0.0,1007.3,Thane,2020,5
2020-06-01,29.2,26.0,32.3,525.0,1003.7,Thane,2020,6
2020-07-01,28.1,25.4,30.5,1501.9,1003.2,Thane,2020,7
2020-08-01,27.6,25.0,29.6,826.5,1003.3,Thane,2020,8
2020-09-01,28.4,25.3,31.4,320.0,1005.6,Thane,2020,9
2020-10-01,29.2,25.6,32.7,224.0,1007.3,Thane,2020,10
2020-11-01,28.7,23.1,33.9,0.0,1011.8,Thane,2020,11
2020-12-01,26.6,20.8,32.3,25.0,1012.0,Thane,2020,12
2021-01-01,25.9,20.5,30.9,1.0,1011.1,Thane,2021,1
2021-02-01,27.3,21.4,32.9,0.0,1012.1,Thane,2021,2
2021-03-01,29.7,23.9,35.0,0.0,1010.0,Thane,2021,3
2021-04-01,30.0,26.2,33.6,0.0,1009.1,Thane,2021,4
2021-05-01,30.7,27.8,33.8,154.4,1005.5,Thane,2021,5
2021-06-01,28.6,25.5,31.5,317.0,1005.3,Thane,2021,6
2021-07-01,28.6,25.7,30.8,773.9,1003.8,Thane,2021,7
2021-08-01,27.8,25.1,30.0,295.1,1006.3,Thane,2021,8
2021-09-01,27.7,24.8,30.1,436.9,1005.1,Thane,2021,9
2021-10-01,29.4,25.2,33.5,31.8,1008.6,Thane,2021,10
2021-11-01,29.5,25.0,34.1,50.1,1009.2,Thane,2021,11
2021-12-01,25.8,21.0,30.6,103.3,1013.3,Thane,2021,12
2022-01-01,24.5,19.3,29.3,9.6,1012.9,Thane,2022,1
2022-02-01,25.3,19.3,30.5,0.0,1011.3,Thane,2022,2
2022-03-01,30.0,24.7,34.9,0.1,1008.9,Thane,2022,3
2022-04-01,30.6,26.8,34.5,0.0,1008.0,Thane,2022,4
2022-05-01,30.9,28.8,34.0,7.0,1005.7,Thane,2022,5
2022-06-01,29.3,26.6,32.9,298.3,1004.4,Thane,2022,6
2022-07-01,27.8,25.3,29.8,1185.2,1004.0,Thane,2022,7
2022-08-01,27.7,25.1,30.3,550.9,1004.2,Thane,2022,8
2022-09-01,27.5,24.7,30.2,528.4,1006.6,Thane,2022,9
2022-10-01,28.4,24.5,32.4,165.5,1009.8,Thane,2022,10
2022-11-01,27.9,21.9,33.6,0.0,1011.7,Thane,2022,11
2022-12-01,27.3,21.8,32.5,6.2,1011.4,Thane,2022,12
2023-01-01,24.4,18.7,29.5,0.0,1013.4,Thane,2023,1
2023-02-01,28.1,20.6,34.2,0.0,1012.4,Thane,2023,2
2023-03-01,28.9,23.6,33.5,21.0,1011.2,Thane,2023,3
2023-04-01,30.0,25.8,33.8,15.3,1009.0,Thane,2023,4
2023-05-01,30.8,28.3,33.6,0.6,1008.8,Thane,2023,5
2023-06-01,30.4,27.8,33.7,561.1,1005.7,Thane,2023,6
2023-07-01,27.8,25.3,29.4,1768.9,1004.7,Thane,2023,7
2023-08-01,28.6,26.3,30.8,187.3,1007.9,Thane,2023,8
2023-09-01,28.2,25.2,31.0,483.8,1006.6,Thane,2023,9
2023-10-01,30.2,25.8,34.5,13.0,1011.0,Thane,2023,10
2023-11-01,29.4,24.3,34.4,7.1,1011.7,Thane,2023,11
2023-12-01,27.9,22.8,32.9,0.0,1012.3,Thane,2023,12
2024-01-01,26.3,19.9,31.3,1.1,1013.2,Thane,2024,1
2024-02-01,27.1,20.6,32.6,0.0,1013.5,Thane,2024,2
2024-03-01,28.3,23.2,32.8,0.1,1011.9,Thane,2024,3
2024-04-01,30.7,26.6,34.7,0.0,1008.2,Thane,2024,4
2024-05-01,31.1,28.6,34.2,1.4,1005.9,Thane,2024,5
2024-06-01,29.7,27.2,33.2,351.3,1004.0,Thane,2024,6
2024-07-01,27.5,25.3,29.8,1663.8,1002.1,Thane,2024,7
2024-08-01,28.2,26.3,30.9,390.5,1005.7,Thane,2024,8
2024-09-01,27.7,25.2,30.6,659.3,1006.5,Thane,2024,9
2024-10-01,29.3,25.6,33.3,112.0,1008.8,Thane,2024,10
2024-11-01,28.4,22.6,34.1,0.5,1011.2,Thane,2024,11
2024-12-01,26.2,20.6,32.0,0.0,1011.7,Thane,2024,12
2025-01-01,26.2,20.0,32.2,0.0,1011.9,Thane,2025,1
2025-02-01,28.0,21.2,34.0,0.0,1012.2,Thane,2025,2
2025-03-01,29.3,24.2,34.4,0.0,1010.0,Thane,2025,3
2025-04-01,30.2,26.7,34.1,0.0,1008.2,Thane,2025,4
2025-05-01,29.5,25.8,32.9,237.0,1005.0,Thane,2025,5
2025-06-01,28.6,26.2,31.4,510.9,1003.6,Thane,2025,6
2025-07-01,28.1,26.0,30.0,801.7,1003.5,Thane,2025,7
2025-08-01,27.4,25.5,29.5,1098.0,1005.7,Thane,2025,8
2025-09-01,27.0,25.4,29.0,480.7,1007.2,Thane,2025,9
2025-10-01,29.1,26.3,32.8,170.2,1008.0,Thane,2025,10
2025-11-01,27.8,24.3,32.0,9.2,1012.5,Thane,2025,11
2025-12-01,27.0,22.8,32.1,0.0,1012.9,Thane,2025,12
2020-01-01,24.9,19.2,29.9,0.0,1013.4,Ulhasnagar,2020,1
2020-02-01,27.3,21.0,32.6,0.0,1012.7,Ulhasnagar,2020,2
2020-03-01,27.7,22.6,31.9,0.0,1011.2,Ulhasnagar,2020,3
2020-04-01,30.2,26.4,33.9,0.0,1009.6,Ulhasnagar,2020,4
2020-05-01,31.1,28.6,34.0,0.0,1007.3,Ulhasnagar,2020,5
2020-06-01,29.2,26.0,32.3,525.0,1003.7,Ulhasnagar,2020,6
2020-07-01,28.1,25.4,30.5,1501.9,1003.2,Ulhasnagar,2020,7
2020-08-01,27.6,25.0,29.6,826.5,1003.3,Ulhasnagar,2020,8
2020-09-01,28.4,25.3,31.4,320.0,1005.6,Ulhasnagar,2020,9
2020-10-01,29.2,25.6,32.7,224.0,1007.3,Ulhasnagar,2020,10
2020-11-01,28.7,23.1,33.9,0.0,1011.8,Ulhasnagar,2020,11
2020-12-01,26.6,20.8,32.3,25.0,1012.0,Ulhasnagar,2020,12
2021-01-01,25.9,20.5,30.9,1.0,1011.1,Ulhasnagar,2021,1
2021-02-01,27.3,21.4,32.9,0.0,1012.1,Ulhasnagar,2021,2
2021-03-01,29.7,23.9,35.0,0.0,1010.0,Ulhasnagar,2021,3
2021-04-01,30.0,26.2,33.6,0.0,1009.1,Ulhasnagar,2021,4
2021-05-01,30.7,27.8,33.8,154.4,1005.5,Ulhasnagar,2021,5
2021-06-01,28.6,25.5,31.5,317.0,1005.3,Ulhasnagar,2021,6
2021-07-01,28.6,25.7,30.8,773.9,1003.8,Ulhasnagar,2021,7
2021-08-01,25.0,21.4,28.0,336.1,1007.2,Ulhasnagar,2021,8
2021-09-01,25.0,21.6,28.0,406.3,1006.1,Ulhasnagar,2021,9
2021-10-01,26.4,21.8,32.5,109.0,1009.0,Ulhasnagar,2021,10
2021-11-01,26.9,21.8,33.9,45.5,1009.5,Ulhasnagar,2021,11
2021-12-01,23.5,17.9,30.4,152.0,1013.5,Ulhasnagar,2021,12
2022-01-01,22.2,15.9,29.8,5.6,1013.0,Ulhasnagar,2022,1
2022-02-01,24.4,17.3,33.4,0.0,1011.4,Ulhasnagar,2022,2
2022-03-01,29.5,22.2,38.7,0.0,1008.9,Ulhasnagar,2022,3
2022-04-01,30.2,23.2,39.8,0.1,1007.9,Ulhasnagar,2022,4
2022-05-01,29.9,23.9,36.7,7.0,1005.8,Ulhasnagar,2022,5
2022-06-01,27.4,23.1,32.8,342.5,1005.1,Ulhasnagar,2022,6
2022-07-01,24.6,21.7,27.1,802.7,1005.2,Ulhasnagar,2022,7
2022-08-01,25.0,21.6,28.1,590.9,1005.1,Ulhasnagar,2022,8
2022-09-01,24.8,21.9,28.7,419.0,1007.4,Ulhasnagar,2022,9
2022-10-01,25.1,21.0,30.7,158.2,1010.4,Ulhasnagar,2022,10
2022-11-01,25.5,19.2,33.0,0.0,1011.8,Ulhasnagar,2022,11
2022-12-01,25.9,19.7,33.5,3.2,1011.5,Ulhasnagar,2022,12
2023-01-01,23.4,17.0,31.9,0.6,1013.4,Ulhasnagar,2023,1
2023-02-01,26.9,18.9,36.2,0.0,1012.4,Ulhasnagar,2023,2
2023-03-01,27.2,20.8,35.5,4.6,1011.4,Ulhasnagar,2023,3
2023-04-01,29.6,23.2,38.1,0.5,1009.2,Ulhasnagar,2023,4
2023-05-01,29.9,24.4,37.5,12.2,1009.0,Ulhasnagar,2023,5
2023-06-01,28.3,23.8,33.2,278.9,1006.3,Ulhasnagar,2023,6
2023-07-01,24.9,22.0,27.6,827.3,1005.9,Ulhasnagar,2023,7
2023-08-01,25.4,21.7,28.9,183.6,1008.6,Ulhasnagar,2023,8
2023-09-01,25.5,22.0,29.3,349.1,1007.5,Ulhasnagar,2023,9
2023-10-01,27.6,22.3,34.1,6.4,1011.3,Ulhasnagar,2023,10
2023-11-01,26.8,20.9,34.0,9.4,1011.9,Ulhasnagar,2023,11
2023-12-01,25.3,18.9,32.9,0.0,1012.4,Ulhasnagar,2023,12
2024-01-01,24.2,17.9,31.9,4.4,1013.3,Ulhasnagar,2024,1
2024-02-01,26.0,18.8,34.8,0.0,1013.5,Ulhasnagar,2024,2
2024-03-01,27.9,20.5,37.5,0.0,1011.8,Ulhasnagar,2024,3
2024-04-01,31.2,24.4,40.6,0.2,1008.2,Ulhasnagar,2024,4
2024-05-01,31.0,25.0,38.5,9.0,1006.1,Ulhasnagar,2024,5
2024-06-01,27.4,23.7,32.0,282.8,1004.9,Ulhasnagar,2024,6
2024-07-01,25.2,22.4,27.9,823.6,1003.3,Ulhasnagar,2024,7
2024-08-01,28.2,26.3,30.9,390.5,1005.7,Ulhasnagar,2024,8
2024-09-01,27.7,25.2,30.6,659.3,1006.5,Ulhasnagar,2024,9
2024-10-01,26.8,22.9,32.6,138.8,1009.4,Ulhasnagar,2024,10
2024-11-01,25.1,18.9,32.9,0.5,1011.5,Ulhasnagar,2024,11
2024-12-01,23.9,17.9,31.7,0.0,1011.8,Ulhasnagar,2024,12
2025-01-01,24.7,17.9,33.4,0.0,1012.0,Ulhasnagar,2025,1
2025-02-01,26.8,19.0,36.6,0.0,1012.2,Ulhasnagar,2025,2
2025-03-01,29.3,24.2,34.4,0.0,1010.0,Ulhasnagar,2025,3
2025-04-01,29.9,23.0,39.5,0.7,1008.3,Ulhasnagar,2025,4
2025-05-01,28.1,23.0,34.6,216.4,1005.6,Ulhasnagar,2025,5
2025-06-01,26.0,22.6,30.4,613.2,1004.7,Ulhasnagar,2025,6
2025-07-01,24.8,22.0,28.0,541.8,1004.8,Ulhasnagar,2025,7
2025-08-01,24.8,21.9,27.8,510.8,1006.7,Ulhasnagar,2025,8
2025-09-01,24.9,23.0,28.2,494.2,1007.9,Ulhasnagar,2025,9
2025-10-01,26.1,22.2,31.5,122.4,1008.7,Ulhasnagar,2025,10
2025-11-01,24.5,18.4,32.1,9.0,1012.9,Ulhasnagar,2025,11
2025-12-01,23.3,15.7,32.7,0.0,1013.1,Ulhasnagar,2025,12
2020-01-01,24.9,19.2,29.9,0.0,1013.4,Vasai Virar,2020,1
2020-02-01,27.3,21.0,32.6,0.0,1012.7,Vasai Virar,2020,2
2020-03-01,27.7,22.6,31.9,0.0,1011.2,Vasai Virar,2020,3
2020-04-01,30.2,26.4,33.9,0.0,1009.6,Vasai Virar,2020,4
2020-05-01,31.1,28.6,34.0,0.0,1007.3,Vasai Virar,2020,5
2020-06-01,29.2,26.0,32.3,525.0,1003.7,Vasai Virar,2020,6
2020-07-01,28.1,25.4,30.5,1501.9,1003.2,Vasai Virar,2020,7
2020-08-01,27.6,25.0,29.6,826.5,1003.3,Vasai Virar,2020,8
2020-09-01,28.4,25.3,31.4,320.0,1005.6,Vasai Virar,2020,9
2020-10-01,29.2,25.6,32.7,224.0,1007.3,Vasai Virar,2020,10
2020-11-01,28.7,23.1,33.9,0.0,1011.8,Vasai Virar,2020,11
2020-12-01,26.6,20.8,32.3,25.0,1012.0,Vasai Virar,2020,12
2021-01-01,25.9,20.5,30.9,1.0,1011.1,Vasai Virar,2021,1
2021-02-01,27.3,21.4,32.9,0.0,1012.1,Vasai Virar,2021,2
2021-03-01,29.7,23.9,35.0,0.0,1010.0,Vasai Virar,2021,3
2021-04-01,30.0,26.2,33.6,0.0,1009.1,Vasai Virar,2021,4
2021-05-01,30.7,27.8,33.8,154.4,1005.5,Vasai Virar,2021,5
2021-06-01,28.6,25.5,31.5,317.0,1005.3,Vasai Virar,2021,6
2021-07-01,28.6,25.7,30.8,773.9,1003.8,Vasai Virar,2021,7
2021-08-01,27.8,25.1,30.0,295.1,1006.3,Vasai Virar,2021,8
2021-09-01,27.7,24.8,30.1,436.9,1005.1,Vasai Virar,2021,9
2021-10-01,29.4,25.2,33.5,31.8,1008.6,Vasai Virar,2021,10
2021-11-01,29.5,25.0,34.1,50.1,1009.2,Vasai Virar,2021,11
2021-12-01,25.8,21.0,30.6,103.3,1013.3,Vasai Virar,2021,12
2022-01-01,24.5,19.3,29.3,9.6,1012.9,Vasai Virar,2022,1
2022-02-01,25.3,19.3,30.5,0.0,1011.3,Vasai Virar,2022,2
2022-03-01,30.0,24.7,34.9,0.1,1008.9,Vasai Virar,2022,3
2022-04-01,30.6,26.8,34.5,0.0,1008.0,Vasai Virar,2022,4
2022-05-01,30.9,28.8,34.0,7.0,1005.7,Vasai Virar,2022,5
2022-06-01,29.3,26.6,32.9,298.3,1004.4,Vasai Virar,2022,6
2022-07-01,27.8,25.3,29.8,1185.2,1004.0,Vasai Virar,2022,7
2022-08-01,27.7,25.1,30.3,550.9,1004.2,Vasai Virar,2022,8
2022-09-01,27.5,24.7,30.2,528.4,1006.6,Vasai Virar,2022,9
2022-10-01,28.4,24.5,32.4,165.5,1009.8,Vasai Virar,2022,10
2022-11-01,27.9,21.9,33.6,0.0,1011.7,Vasai Virar,2022,11
2022-12-01,27.3,21.8,32.5,6.2,1011.4,Vasai Virar,2022,12
2023-01-01,24.4,18.7,29.5,0.0,1013.4,Vasai Virar,2023,1
2023-02-01,28.1,20.6,34.2,0.0,1012.4,Vasai Virar,2023,2
2023-03-01,28.9,23.6,33.5,21.0,1011.2,Vasai Virar,2023,3
2023-04-01,30.0,25.8,33.8,15.3,1009.0,Vasai Virar,2023,4
2023-05-01,30.8,28.3,33.6,0.6,1008.8,Vasai Virar,2023,5
2023-06-01,30.4,27.8,33.7,561.1,1005.7,Vasai Virar,2023,6
2023-07-01,27.8,25.3,29.4,1768.9,1004.7,Vasai Virar,2023,7
2023-08-01,28.6,26.3,30.8,187.3,1007.9,Vasai Virar,2023,8
2023-09-01,28.2,25.2,31.0,483.8,1006.6,Vasai Virar,2023,9
2023-10-01,30.2,25.8,34.5,13.0,1011.0,Vasai Virar,2023,10
2023-11-01,29.4,24.3,34.4,7.1,1011.7,Vasai Virar,2023,11
2023-12-01,27.9,22.8,32.9,0.0,1012.3,Vasai Virar,2023,12
2024-01-01,26.3,19.9,31.3,1.1,1013.2,Vasai Virar,2024,1
2024-02-01,27.1,20.6,32.6,0.0,1013.5,Vasai Virar,2024,2
2024-03-01,28.3,23.2,32.8,0.1,1011.9,Vasai Virar,2024,3
2024-04-01,30.7,26.6,34.7,0.0,1008.2,Vasai Virar,2024,4
2024-05-01,31.1,28.6,34.2,1.4,1005.9,Vasai Virar,2024,5
2024-06-01,29.7,27.2,33.2,351.3,1004.0,Vasai Virar,2024,6
2024-07-01,27.5,25.3,29.8,1663.8,1002.1,Vasai Virar,2024,7
2024-08-01,28.2,26.3,30.9,390.5,1005.7,Vasai Virar,2024,8
2024-09-01,27.7,25.2,30.6,659.3,1006.5,Vasai Virar,2024,9
2024-10-01,29.3,25.6,33.3,112.0,1008.8,Vasai Virar,2024,10
2024-11-01,28.4,22.6,34.1,0.5,1011.2,Vasai Virar,2024,11
2024-12-01,26.2,20.6,32.0,0.0,1011.7,Vasai Virar,2024,12
2025-01-01,26.2,20.0,32.2,0.0,1011.9,Vasai Virar,2025,1
2025-02-01,28.0,21.2,34.0,0.0,1012.2,Vasai Virar,2025,2
2025-03-01,29.3,24.2,34.4,0.0,1010.0,Vasai Virar,2025,3
2025-04-01,30.2,26.7,34.1,0.0,1008.2,Vasai Virar,2025,4
2025-05-01,29.5,25.8,32.9,237.0,1005.0,Vasai Virar,2025,5
2025-06-01,28.6,26.2,31.4,510.9,1003.6,Vasai Virar,2025,6
2025-07-01,28.1,26.0,30.0,801.7,1003.5,Vasai Virar,2025,7
2025-08-01,27.4,25.5,29.5,1098.0,1005.7,Vasai Virar,2025,8
2025-09-01,27.0,25.4,29.0,480.7,1007.2,Vasai Virar,2025,9
2025-10-01,29.1,26.3,32.8,170.2,1008.0,Vasai Virar,2025,10
2025-11-01,27.8,24.3,32.0,9.2,1012.5,Vasai Virar,2025,11
2025-12-01,27.0,22.8,32.1,0.0,1012.9,Vasai Virar,2025,12
2020-01-01,19.9,12.7,27.0,66.0,1016.0,Wardha,2020,1
2020-02-01,22.0,14.0,30.0,12.0,1015.7,Wardha,2020,2
2020-03-01,26.7,18.7,34.8,29.0,1011.1,Wardha,2020,3
2020-04-01,31.1,22.1,40.2,12.0,1007.9,Wardha,2020,4
2020-05-01,34.3,25.3,43.3,23.0,1003.3,Wardha,2020,5
2020-06-01,29.3,24.1,34.6,279.0,1001.9,Wardha,2020,6
2020-07-01,28.7,24.1,33.2,376.0,1002.1,Wardha,2020,7
2020-08-01,26.9,23.6,30.1,440.0,1001.3,Wardha,2020,8
2020-09-01,28.9,24.1,33.7,214.0,1004.3,Wardha,2020,9
2020-10-01,28.0,22.3,33.7,93.0,1007.5,Wardha,2020,10
2020-11-01,23.9,16.1,31.6,11.0,1014.9,Wardha,2020,11
2020-12-01,21.8,13.7,29.9,1.0,1015.3,Wardha,2020,12
2021-01-01,23.4,17.5,30.2,3.0,1012.9,Wardha,2021,1
2021-02-01,23.7,16.5,31.7,9.4,1013.7,Wardha,2021,2
2021-03-01,28.2,20.9,36.9,6.6,1010.5,Wardha,2021,3
2021-04-01,31.4,24.0,39.7,0.4,1007.7,Wardha,2021,4
2021-05-01,33.1,27.4,39.7,7.5,1004.3,Wardha,2021,5
2021-06-01,29.0,25.5,34.6,138.5,1003.3,Wardha,2021,6
2021-07-01,27.6,25.1,31.8,447.3,1001.9,Wardha,2021,7
2021-08-01,27.0,24.4,31.3,205.5,1004.3,Wardha,2021,8
2021-09-01,26.4,23.9,30.6,305.5,1004.3,Wardha,2021,9
2021-10-01,26.0,21.4,32.4,61.2,1009.1,Wardha,2021,10
2021-11-01,25.0,20.1,31.1,15.7,1011.7,Wardha,2021,11
2021-12-01,21.5,15.9,28.3,10.6,1015.4,Wardha,2021,12
2022-01-01,19.8,14.3,26.9,21.8,1014.4,Wardha,2022,1
2022-02-01,23.1,16.1,30.9,0.7,1012.0,Wardha,2022,2
2022-03-01,29.3,21.5,38.0,0.0,1008.9,Wardha,2022,3
2022-04-01,34.4,27.0,42.4,0.0,1005.8,Wardha,2022,4
2022-05-01,35.5,29.3,42.4,6.0,1001.6,Wardha,2022,5
2022-06-01,31.8,27.2,38.6,147.6,1002.1,Wardha,2022,6
2022-07-01,26.2,24.1,29.9,738.1,1001.9,Wardha,2022,7
2022-08-01,26.7,24.1,30.8,314.6,1002.8,Wardha,2022,8
2022-09-01,26.6,23.8,31.1,285.6,1005.5,Wardha,2022,9
2022-10-01,25.0,20.8,31.1,156.4,1010.6,Wardha,2022,10
2022-11-01,22.4,16.3,29.8,0.0,1013.7,Wardha,2022,11
2022-12-01,22.6,16.9,29.6,6.6,1013.5,Wardha,2022,12
2023-01-01,21.4,15.3,29.1,0.0,1014.9,Wardha,2023,1
2023-02-01,24.1,16.2,33.6,0.0,1013.7,Wardha,2023,2
2023-03-01,26.9,20.1,35.0,9.4,1011.6,Wardha,2023,3
2023-04-01,29.8,23.5,37.7,58.3,1009.0,Wardha,2023,4
2023-05-01,31.9,25.3,39.8,18.9,1006.4,Wardha,2023,5
2023-06-01,32.9,28.2,38.7,73.2,1002.7,Wardha,2023,6
2023-07-01,27.4,24.9,31.7,423.3,1002.3,Wardha,2023,7
2023-08-01,27.3,24.4,31.6,117.2,1005.5,Wardha,2023,8
2023-09-01,26.9,24.1,31.5,220.7,1004.8,Wardha,2023,9
2023-10-01,26.7,21.2,33.3,0.6,1011.5,Wardha,2023,10
2023-11-01,24.0,18.7,30.6,46.7,1014.1,Wardha,2023,11
2023-12-01,21.2,16.1,27.6,0.7,1015.3,Wardha,2023,12
2024-01-01,21.8,16.3,28.9,0.2,1015.0,Wardha,2024,1
2024-02-01,24.2,18.1,32.2,19.0,1014.5,Wardha,2024,2
2024-03-01,28.0,21.0,36.8,6.1,1011.4,Wardha,2024,3
2024-04-01,30.9,24.6,38.7,20.4,1008.1,Wardha,2024,4
2024-05-01,33.2,27.3,41.4,0.9,1003.5,Wardha,2024,5
2024-06-01,31.0,26.5,37.9,170.7,1002.4,Wardha,2024,6
2024-07-01,27.0,24.8,31.0,602.7,1000.3,Wardha,2024,7
2024-08-01,27.9,24.3,31.5,213.0,1003.8,Wardha,2024,8
2024-09-01,28.4,24.4,32.4,184.0,1003.7,Wardha,2024,9
2024-10-01,27.3,23.2,33.5,44.5,1009.7,Wardha,2024,10
2024-11-01,23.1,17.6,29.9,0.0,1013.5,Wardha,2024,11
2024-12-01,21.9,16.9,28.8,3.0,1013.8,Wardha,2024,12
2025-01-01,21.3,15.1,29.8,0.0,1014.3,Wardha,2025,1
2025-02-01,25.9,19.1,34.4,0.0,1013.1,Wardha,2025,2
2025-03-01,29.0,19.5,38.5,0.0,1009.5,Wardha,2025,3
2025-04-01,32.7,25.7,40.8,0.6,1006.3,Wardha,2025,4
2025-05-01,31.5,26.4,38.0,108.0,1003.6,Wardha,2025,5
2025-06-01,30.4,26.4,35.8,108.0,1001.7,Wardha,2025,6
2025-07-01,27.0,24.7,30.6,539.5,1001.5,Wardha,2025,7
2025-08-01,26.8,24.1,31.1,391.3,1004.1,Wardha,2025,8
2025-09-01,26.4,23.8,30.3,296.3,1005.4,Wardha,2025,9
2025-10-01,26.5,22.7,31.0,83.2,1009.4,Wardha,2025,10
2025-11-01,22.3,16.7,28.5,0.9,1014.4,Wardha,2025,11
2025-12-01,19.2,12.9,26.8,0.0,1015.6,Wardha,2025,12
2020-01-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,1
2020-02-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,2
2020-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,3
2020-04-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,4
2020-05-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,5
2020-06-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,6
2020-07-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,7
2020-08-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,8
2020-09-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,9
2020-10-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,10
2020-11-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,11
2020-12-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2020,12
2021-01-01,23.4,18.2,29.1,0.0,1013.0,Yavatmal,2021,1
2021-02-01,24.1,18.0,30.4,10.0,1013.8,Yavatmal,2021,2
2021-03-01,28.9,22.2,35.4,2.2,1010.9,Yavatmal,2021,3
2021-04-01,31.8,25.4,38.0,1.0,1008.2,Yavatmal,2021,4
2021-05-01,32.7,27.8,38.1,11.9,1005.0,Yavatmal,2021,5
2021-06-01,28.7,25.6,33.0,119.5,1004.1,Yavatmal,2021,6
2021-07-01,27.1,24.7,30.4,555.9,1002.6,Yavatmal,2021,7
2021-08-01,26.3,23.9,29.5,225.9,1005.0,Yavatmal,2021,8
2021-09-01,25.5,23.3,28.8,342.1,1004.9,Yavatmal,2021,9
2021-10-01,25.2,21.1,29.8,86.7,1009.6,Yavatmal,2021,10
2021-11-01,24.1,19.4,29.2,23.2,1011.9,Yavatmal,2021,11
2021-12-01,21.2,16.3,26.8,5.4,1015.5,Yavatmal,2021,12
2022-01-01,19.6,14.5,25.4,21.6,1014.5,Yavatmal,2022,1
2022-02-01,23.2,17.0,29.9,0.3,1012.2,Yavatmal,2022,2
2022-03-01,29.5,22.4,36.5,0.0,1009.4,Yavatmal,2022,3
2022-04-01,34.5,27.8,41.0,0.0,1006.4,Yavatmal,2022,4
2022-05-01,34.8,29.0,40.8,12.6,1002.3,Yavatmal,2022,5
2022-06-01,30.7,26.4,35.8,163.5,1002.9,Yavatmal,2022,6
2022-07-01,25.4,23.5,28.4,735.3,1002.6,Yavatmal,2022,7
2022-08-01,25.9,23.5,29.3,292.9,1003.5,Yavatmal,2022,8
2022-09-01,25.8,23.1,29.6,247.2,1006.1,Yavatmal,2022,9
2022-10-01,24.5,20.8,29.1,114.8,1010.9,Yavatmal,2022,10
2022-11-01,22.3,16.8,28.4,0.0,1013.9,Yavatmal,2022,11
2022-12-01,22.7,17.4,28.5,9.6,1013.7,Yavatmal,2022,12
